0,-26.18472139142548
1,121.10509114313143
2,-115.84218783031449
3,-229.09417895726386
4,-90.83086069040172
5,-21.0362956108287
6,57.70379018534687
7,-157.23781517886547
8,353.8692513690919
9,45.545652398057236
10,170.6226522265945
11,-126.11530369036717
12,210.646605245416
13,113.36026260111886
14,98.95144582126588
15,-221.22706527721115
16,-343.42473338145095
17,-204.542523921031
18,-196.4048060645554
19,96.85341648071255
20,-233.98722713470272
21,-22.159966822708316
22,15.409914697721208
23,-12.65697096673715
24,-310.15856983693055
25,237.58923172442715
26,161.27406150992684
27,233.41735253927592
28,26.425429527978427
29,142.5113689235563
30,-90.41884316894854
31,127.5162737855889
32,49.432895633655455
33,-400.49870472722404
34,266.86461611555853
35,124.4709081878127
36,307.7600820850205
37,51.07968677239322
38,294.4669874895262
39,-72.37299167246339
40,-103.38529348794201
41,-30.699365967229138
42,-328.0076898210218
43,-79.09453964015269
44,-248.98565019469183
45,-21.960375906533645
46,203.66392418454936
47,276.45580057160726
48,15.186979235304218
49,-9.535353723843002
50,151.9164997666752
51,-222.83590879776347
52,155.37753195092895
53,-12.791963867570496
54,236.6111034972322
55,-17.76205456055394
56,194.4642154906245
57,34.280537710835425
58,-80.68895073835616
59,74.68790462916736
60,7.56603607712128
61,-43.85651133481178
62,-140.03678185340448
63,333.513534999528
64,53.03922968171592
65,-91.49246943990225
66,94.39512530819444
67,85.64579757649985
68,-184.6880580828527
69,-389.3715684361735
70,20.879288413277358
71,216.03121502325467
72,486.4681177002277
73,-7.010463434850797
74,-412.2003044366483
75,-329.9993984492093
76,92.79682126125022
77,-306.86198508115814
78,76.17857471354957
79,-227.3960686397104
80,26.637906099710573
81,335.0574694823132
82,-35.77516724449655
83,254.07665993332014
84,31.58440100444084
85,-231.2589141449006
86,75.74737217057755
87,-501.65299287170717
88,370.4248298440513
89,-63.24328954701342
90,278.2023600935737
91,-132.46697295493465
92,-459.33866820500936
93,-198.77700152551284
94,-5.075317592728804
95,75.22368737152225
96,163.40942047923605
97,-72.19311655494394
98,142.17337910441427
99,-57.13834081944721
100,48.68092712249775
101,-573.6884527120811
102,-184.17088163547203
103,-195.5055120006112
104,202.10372185389102
105,206.55347516136783
106,-209.06492130588376
107,-170.20344265971684
108,-294.4675208920682
109,24.637289831439205
110,171.99218166984082
111,65.16018249062674
112,-97.14103641451685
113,113.38076759406441
114,12.337736241360323
115,-137.59710161978919
116,-24.812399330716143
117,474.93454444347725
118,150.98278474339133
119,287.5676816489292
120,32.322325099607504
121,25.382544050927365
122,-153.87533771410207
123,290.89242337951254
124,-96.53973254906619
125,-288.90444484395204
126,135.3318300437707
127,-80.93742351448311
128,-88.46486695063382
129,102.95515641373515
130,542.1486762779126
131,2.778337549872745
132,164.1901225699704
133,-59.828483942802436
134,116.64241253173577
135,-180.37326795383018
136,-189.84257834048304
137,-102.04411309736344
138,-167.6841194300906
139,-144.04020970865818
140,-144.79405115121145
141,185.7919219903147
142,-412.56861556905164
143,-18.494294623710832
144,-179.47560587290647
145,48.783829180435326
146,-11.308348513473465
147,373.43915783523966
148,191.11377602446723
149,-45.5466070917889
150,-172.6961971465379
151,90.06564163578098
152,-347.50200417102326
153,-279.4121102619393
154,-85.13513264691409
155,250.13148824575606
156,120.6147186434588
157,1.3442300978390636
158,-53.39941149812202
159,-179.71362228491833
160,-10.72404476086856
161,61.97922635541686
162,-296.4765373126936
163,-321.4140777240517
164,-128.0674326748222
165,104.98244858482042
166,67.96651303272726
167,64.3913689458334
168,16.491056314154186
169,41.62174352792689
170,-245.92369954104578
171,-25.98452121253564
172,-140.77220966152686
173,371.7082310609842
174,-229.78511111153793
175,-111.52410657066577
176,-141.38152515023597
177,-250.02371819485995
178,-221.2987068328883
179,-72.34178758692502
180,-188.97878752332235
181,-168.4282465791724
182,325.8123528053627
183,125.0937071179093
184,73.47722370382313
185,-31.22590927004314
186,-177.56314743595925
187,-60.07586406277415
188,240.7784903359966
189,74.39618954681715
190,0.30082976312387877
191,-72.54877645187179
192,285.2135707715785
193,31.04851008649634
194,34.6127799389285
195,22.925564057533567
196,140.52672080476947
197,-183.30199025392673
198,155.30221859196433
199,1.3972270913503415
200,122.49969798158409
201,-70.4960039478338
202,-247.71081718293803
203,192.89977267735046
204,-113.20247285904053
205,161.50533706343936
206,205.1900596479726
207,-13.49836712689149
208,66.74946534545077
209,275.06599921204736
210,9.290240340717219
211,-31.726500840309928
212,-62.053248976111064
213,-29.895605019449338
214,-296.71493072040215
215,154.2400153776991
216,-12.837176975159004
217,-133.62772758373885
218,241.82431770959428
219,-63.01201376011822
220,366.69206927176276
221,496.49513267848266
222,-102.44965091348266
223,204.30036676155098
224,194.9073678645944
225,134.70455970631642
226,-235.0081376243855
227,242.95249705204287
228,-259.6172386389212
229,-171.62535172640602
230,349.4610871486665
231,-10.841171359511954
232,-324.4347436186845
233,200.72494893407247
234,-76.76928870692308
235,68.65406965868647
236,76.33747182579786
237,10.420788915062582
238,143.42283451591246
239,172.45962620042295
240,87.19510526383618
241,-19.987193996134636
242,-62.69361069435466
243,-29.154463723400507
244,-21.256833460968487
245,373.252977270295
246,-73.60312943789303
247,-81.45946254094561
248,86.51911550500064
249,115.1297099436231
250,-363.76308244924434
251,32.0192690453103
252,-305.063605361725
253,-224.50970902858592
254,15.312146192537629
255,-287.5291141220355
256,-422.3867308570741
257,-48.618105870252
258,307.38236151244695
259,-9.809372482637043
260,-93.03985841013849
261,-50.86902728068284
262,-277.29472698515633
263,-15.86693520899549
264,195.0304258896283
265,-541.3012961930315
266,-7.349477449828347
267,-150.04461430860948
268,-166.4915295857157
269,-101.01090719538814
270,-193.3264771342853
271,213.19033503856426
272,167.1624740060842
273,72.54817702165985
274,-383.5845494615572
275,66.10599042088866
276,132.0575678349217
277,25.02021067537828
278,-185.49871930956118
279,-192.51819952201083
280,129.0732635188115
281,-138.54936365096478
282,34.40899542242778
283,19.119455787574164
284,-136.10199222355868
285,-22.14818656531956
286,-107.9491414591042
287,48.99550421253253
288,-242.9556989711459
289,-246.7517874002398
290,320.96282637940726
291,138.20153856781806
292,137.27302378296403
293,60.6093275724083
294,202.48799422014505
295,-435.7325990774042
296,-287.9139941625828
297,-66.54383840785205
298,160.94498674098628
299,23.674288103350563
300,52.46633390299653
301,13.159672057082528
302,103.07385779619085
303,-129.0656160571113
304,421.0200573437172
305,48.49769215668027
306,-99.01947172115626
307,-206.74554689242535
308,-341.1111793176075
309,-25.491772156024638
310,23.683777759736994
311,-46.443919955489235
312,-232.23594046271535
313,-562.3433122534528
314,36.75192701910963
315,183.80522106280864
316,173.49585860844414
317,174.3097990541972
318,138.99588592604425
319,-184.5096641195994
320,13.395833023004908
321,323.084817152042
322,-238.88817893235296
323,68.5253273814482
324,536.6048661986572
325,-198.2597130338606
326,-301.0144528272386
327,-130.4836056426391
328,-144.36553429055672
329,244.88002465234376
330,79.83258771527339
331,182.9588638842553
332,-50.189926457834076
333,-18.613684897223244
334,-14.014428264004556
335,67.06887121478456
336,43.568402520501664
337,-11.949760965224705
338,-315.0967643360787
339,-23.77862659125601
340,542.3561938984581
341,-53.882369267405835
342,333.5865839437534
343,-121.3816811193044
344,-417.3723493491543
345,-181.82871947443013
346,-95.30639984848086
347,-47.590604954837985
348,210.69375310974186
349,-99.56086340324073
350,-34.414494696085264
351,197.70488343055243
352,194.04117336084633
353,-334.1931540293484
354,-420.9836332161192
355,-13.597094613396083
356,-62.903098875092475
357,176.764131763068
358,244.59361708683983
359,-98.849756529415
360,-94.77416372696578
361,120.18782288325242
362,-21.028078014027226
363,-351.99790474119317
364,-60.44623328418935
365,-43.9834297242122
366,-227.75944424065347
367,15.857851116431886
368,140.75703032501025
369,256.7739556140812
370,-42.23150145851555
371,198.2273666225391
372,-133.5750898331354
373,-94.33718372233825
374,237.14622899425706
375,125.3278561864518
376,254.12755103227624
377,-190.4052745825831
378,-17.387921457237766
379,359.04748585045303
380,343.11160601942083
381,-363.06641430883155
382,-73.8136623908576
383,236.95510810256434
384,211.95562861266416
385,-194.97235062464662
386,34.75234988833821
387,13.184371123818849
388,-204.12126667881085
389,-11.996474889668974
390,-52.6562163458041
391,-370.5454314362357
392,-367.7547249801798
393,-152.3558213363508
394,-138.6826963654605
395,-421.42793867261474
396,335.4428242237076
397,67.94488090844321
398,254.90706299325808
399,178.6371796472735
400,-138.74780089756723
401,257.7497580899115
402,160.91570147381978
403,21.456300064700734
404,-308.5496075815291
405,344.73933297824965
406,217.55179945495996
407,377.0539888341631
408,-149.73423293396198
409,372.8100311948586
410,76.10188324232095
411,-303.22254668357283
412,173.59011918203032
413,22.596372688689843
414,-187.20678546383508
415,77.37894720263067
416,249.57166970775774
417,-25.65803124988336
418,1.0044830650912349
419,109.32146266427961
420,-380.67614817240684
421,284.1141060355306
422,52.80484980023697
423,80.16551872713192
424,-496.00687685417074
425,-174.84759618561745
426,-141.8332645443794
427,169.40250276148038
428,-56.388288202369694
429,-36.02753901567636
430,82.29149409488637
431,171.97088767336476
432,8.90228239125129
433,-162.723009980915
434,-25.4889595189321
435,-165.71230460174831
436,139.78438653408648
437,320.09451822673947
438,-205.8043913413377
439,138.73187274754528
440,-164.9002032657539
441,202.9573059874509
442,-217.2350532856319
443,155.49103643153845
444,-255.316794482471
445,157.50753334874895
446,-220.23910817298167
447,-8.829338540834721
448,-16.529523231517437
449,-433.87718943881987
450,281.0474657986779
451,-98.11962048609104
452,-221.08386109930115
453,-38.29810054067694
454,-103.19336884804973
455,21.851669216325647
456,-159.03860517851052
457,-74.21822516761252
458,-49.57348910263518
459,-169.6853808293436
460,-86.06845470102589
461,119.66981754110262
462,-348.60494277950426
463,-397.66630361381345
464,78.457394242182
465,176.15196245177404
466,225.98802709218182
467,405.3549815150788
468,340.48282681103024
469,-362.3294776943145
470,318.47097704357714
471,33.74803875826711
472,257.33944668575697
473,-34.17589536244515
474,199.4824325603416
475,-82.73726044446983
476,-17.271805618173207
477,32.73988307520984
478,-289.08452781284393
479,-1.1634760082881785
480,135.11815294962065
481,-63.43026343221949
482,121.32757187320217
483,-112.3637841115725
484,141.36377816380357
485,-154.26590168416806
486,-50.74645167619407
487,288.4836270655268
488,-51.64396369880172
489,294.2347791057857
490,-347.7038034891888
491,-276.0204294765749
492,162.83111706934682
493,303.5508329312021
494,-72.50577484205742
495,185.2536250042363
496,-134.65935563577287
497,154.13723476302243
498,-130.69871994892972
499,-75.18008580399432
500,-212.73423132359022
501,222.49224182859203
502,105.36837365507641
503,-220.1479871173485
504,156.96707599457096
505,-136.13989320420077
506,366.8591439632879
507,21.92330034673784
508,-226.69894588311146
509,-39.77381831780772
510,62.25353149199627
511,274.1732445500494
512,35.179716897430154
513,28.771600735060034
514,160.72896731832014
515,99.8054442366564
516,247.477469650561
517,-98.70297236727633
518,-58.65300556617588
519,-195.63105826213126
520,-32.096283147753674
521,135.33994118805225
522,-89.6064317982346
523,-92.38818539911233
524,161.0641865161125
525,-338.839282983799
526,-49.07548585588184
527,-395.3323788198619
528,121.02533587581527
529,62.769046805082276
530,92.96120548793174
531,-170.44168597913918
532,-202.75869683279439
533,-54.78841720469838
534,-139.10477494487264
535,-175.65672691184608
536,-158.25796671159594
537,-428.5093687151846
538,-0.7573956202942245
539,76.4728550638547
540,91.38681485663737
541,-65.58021154943273
542,-262.28157054295633
543,315.59729252674657
544,304.90429139197414
545,-295.1057412613591
546,-161.20069093050552
547,185.45052243642485
548,112.24307309062485
549,196.36656860336544
550,147.66951625133652
551,-34.894688347094785
552,213.94249795727748
553,304.8143423223541
554,-103.27689970716823
555,-323.71400275554805
556,71.57517512257012
557,-434.114105409731
558,-128.69647646803324
559,-336.2296658396359
560,35.00787792831013
561,-84.13093501670073
562,-108.44871805209999
563,272.6795064412109
564,104.760433317993
565,269.4053543917277
566,-183.15904026830776
567,102.92509019532146
568,166.96147964202228
569,-219.1926748287674
